isoCode,date,vaccine
AUS,2021-07-27,Pfizer/BioNTech
AUS,2021-07-28,Moderna
AUS,2021-07-28,Oxford/AstraZeneca
AUS,2021-07-28,Pfizer/BioNTech
AUS,2021-07-29,Moderna
AUS,2021-07-29,Oxford/AstraZeneca
AUS,2021-07-29,Pfizer/BioNTech
AUS,2021-07-30,Moderna
AUS,2021-07-30,Oxford/AstraZeneca
AUS,2021-07-30,Pfizer/BioNTech
AUS,2021-07-31,Moderna
AUS,2021-07-31,Oxford/AstraZeneca
AUS,2021-07-31,Pfizer/BioNTech
AUS,2021-08-01,Moderna
AUS,2021-08-01,Oxford/AstraZeneca
AUS,2021-08-01,Pfizer/BioNTech
AUS,2021-08-02,Moderna
AUS,2021-08-02,Oxford/AstraZeneca
AUS,2021-08-02,Pfizer/BioNTech
AUS,2021-08-03,Moderna
AUS,2021-08-03,Oxford/AstraZeneca
AUS,2021-08-03,Pfizer/BioNTech
AUS,2021-08-04,Moderna
AUS,2021-08-04,Oxford/AstraZeneca
AUS,2021-08-04,Pfizer/BioNTech
AUS,2021-08-05,Moderna
AUS,2021-08-05,Oxford/AstraZeneca
AUS,2021-08-05,Pfizer/BioNTech
AUS,2021-08-06,Moderna
AUS,2021-08-06,Oxford/AstraZeneca
AUS,2021-08-06,Pfizer/BioNTech
AUS,2021-08-07,Moderna
AUS,2021-08-07,Oxford/AstraZeneca
AUS,2021-08-07,Pfizer/BioNTech
AUS,2021-08-08,Moderna
AUS,2021-08-08,Oxford/AstraZeneca
AUS,2021-08-08,Pfizer/BioNTech
AUS,2021-08-09,Moderna
AUS,2021-08-09,Oxford/AstraZeneca
AUS,2021-08-09,Pfizer/BioNTech
AUS,2021-08-10,Moderna
AUS,2021-08-10,Oxford/AstraZeneca
AUS,2021-08-10,Pfizer/BioNTech
AUS,2021-08-11,Moderna
AUS,2021-08-11,Oxford/AstraZeneca
AUS,2021-08-11,Pfizer/BioNTech
AUS,2021-08-12,Moderna
AUS,2021-08-12,Oxford/AstraZeneca
AUS,2021-08-12,Pfizer/BioNTech
AUS,2021-08-13,Moderna
AUS,2021-08-13,Oxford/AstraZeneca
AUS,2021-08-13,Pfizer/BioNTech
AUS,2021-08-14,Moderna
AUS,2021-08-14,Oxford/AstraZeneca
AUS,2021-08-14,Pfizer/BioNTech
AUS,2021-08-15,Moderna
AUS,2021-08-15,Oxford/AstraZeneca
AUS,2021-08-15,Pfizer/BioNTech
AUS,2021-08-16,Moderna
AUS,2021-08-16,Oxford/AstraZeneca
AUS,2021-08-16,Pfizer/BioNTech
AUS,2021-08-17,Moderna
AUS,2021-08-17,Oxford/AstraZeneca
AUS,2021-08-17,Pfizer/BioNTech
AUS,2021-08-18,Moderna
AUS,2021-08-18,Oxford/AstraZeneca
AUS,2021-08-18,Pfizer/BioNTech
AUS,2021-08-19,Moderna
AUS,2021-08-19,Oxford/AstraZeneca
AUS,2021-08-19,Pfizer/BioNTech
AUS,2021-08-20,Moderna
AUS,2021-08-20,Oxford/AstraZeneca
AUS,2021-08-20,Pfizer/BioNTech
AUS,2021-08-21,Moderna
AUS,2021-08-21,Oxford/AstraZeneca
AUS,2021-08-21,Pfizer/BioNTech
AUS,2021-08-22,Moderna
AUS,2021-08-22,Oxford/AstraZeneca
AUS,2021-08-22,Pfizer/BioNTech
AUS,2021-08-23,Moderna
AUS,2021-08-23,Oxford/AstraZeneca
AUS,2021-08-23,Pfizer/BioNTech
AUS,2021-08-24,Moderna
AUS,2021-08-24,Oxford/AstraZeneca
AUS,2021-08-24,Pfizer/BioNTech
AUS,2021-08-25,Moderna
AUS,2021-08-25,Oxford/AstraZeneca
AUS,2021-08-25,Pfizer/BioNTech
AUS,2021-08-26,Moderna
AUS,2021-08-26,Oxford/AstraZeneca
AUS,2021-08-26,Pfizer/BioNTech
AUS,2021-08-27,Moderna
AUS,2021-08-27,Oxford/AstraZeneca
AUS,2021-08-27,Pfizer/BioNTech
AUS,2021-08-28,Moderna
AUS,2021-08-28,Oxford/AstraZeneca
AUS,2021-08-28,Pfizer/BioNTech
AUS,2021-08-29,Moderna
AUS,2021-08-29,Oxford/AstraZeneca
AUS,2021-08-29,Pfizer/BioNTech
AUS,2021-08-30,Moderna
AUS,2021-08-30,Oxford/AstraZeneca
AUS,2021-08-30,Pfizer/BioNTech
AUS,2021-08-31,Moderna
AUS,2021-08-31,Oxford/AstraZeneca
AUS,2021-08-31,Pfizer/BioNTech
AUS,2021-09-01,Moderna
AUS,2021-09-01,Oxford/AstraZeneca
AUS,2021-09-01,Pfizer/BioNTech
AUS,2021-09-02,Moderna
AUS,2021-09-02,Oxford/AstraZeneca
AUS,2021-09-02,Pfizer/BioNTech
AUS,2021-09-03,Moderna
AUS,2021-09-03,Oxford/AstraZeneca
AUS,2021-09-03,Pfizer/BioNTech
AUS,2021-09-04,Moderna
AUS,2021-09-04,Oxford/AstraZeneca
AUS,2021-09-04,Pfizer/BioNTech
AUS,2021-09-05,Moderna
AUS,2021-09-05,Oxford/AstraZeneca
AUS,2021-09-05,Pfizer/BioNTech
AUS,2021-09-06,Moderna
AUS,2021-09-06,Oxford/AstraZeneca
AUS,2021-09-06,Pfizer/BioNTech
AUS,2021-09-07,Moderna
AUS,2021-09-07,Oxford/AstraZeneca
AUS,2021-09-07,Pfizer/BioNTech
AUS,2021-09-08,Moderna
AUS,2021-09-08,Oxford/AstraZeneca
AUS,2021-09-08,Pfizer/BioNTech
AUS,2021-09-09,Moderna
AUS,2021-09-09,Oxford/AstraZeneca
AUS,2021-09-09,Pfizer/BioNTech
AUS,2021-09-10,Moderna
AUS,2021-09-10,Oxford/AstraZeneca
AUS,2021-09-10,Pfizer/BioNTech
AUS,2021-09-11,Moderna
AUS,2021-09-11,Oxford/AstraZeneca
AUS,2021-09-11,Pfizer/BioNTech
AUS,2021-09-12,Moderna
AUS,2021-09-12,Oxford/AstraZeneca
AUS,2021-09-12,Pfizer/BioNTech
AUS,2021-09-13,Moderna
AUS,2021-09-13,Oxford/AstraZeneca
AUS,2021-09-13,Pfizer/BioNTech
AUS,2021-09-14,Moderna
AUS,2021-09-14,Oxford/AstraZeneca
AUS,2021-09-14,Pfizer/BioNTech
AUS,2021-09-15,Moderna
AUS,2021-09-15,Oxford/AstraZeneca
AUS,2021-09-15,Pfizer/BioNTech
AUS,2021-09-16,Moderna
AUS,2021-09-16,Oxford/AstraZeneca
AUS,2021-09-16,Pfizer/BioNTech
AUS,2021-09-17,Moderna
AUS,2021-09-17,Oxford/AstraZeneca
AUS,2021-09-17,Pfizer/BioNTech
AUS,2021-09-18,Moderna
AUS,2021-09-18,Oxford/AstraZeneca
AUS,2021-09-18,Pfizer/BioNTech
AUS,2021-09-19,Moderna
AUS,2021-09-19,Oxford/AstraZeneca
AUS,2021-09-19,Pfizer/BioNTech
AUS,2021-09-20,Moderna
AUS,2021-09-20,Oxford/AstraZeneca
AUS,2021-09-20,Pfizer/BioNTech
AUS,2021-09-21,Moderna
AUS,2021-09-21,Oxford/AstraZeneca
AUS,2021-09-21,Pfizer/BioNTech
AUS,2021-09-22,Moderna
AUS,2021-09-22,Oxford/AstraZeneca
AUS,2021-09-22,Pfizer/BioNTech
AUS,2021-09-23,Moderna
AUS,2021-09-23,Oxford/AstraZeneca
AUS,2021-09-23,Pfizer/BioNTech
AUS,2021-09-24,Moderna
AUS,2021-09-24,Oxford/AstraZeneca
AUS,2021-09-24,Pfizer/BioNTech
AUS,2021-09-25,Moderna
AUS,2021-09-25,Oxford/AstraZeneca
AUS,2021-09-25,Pfizer/BioNTech
AUS,2021-09-26,Moderna
AUS,2021-09-26,Oxford/AstraZeneca
AUS,2021-09-26,Pfizer/BioNTech
AUS,2021-09-27,Moderna
AUS,2021-09-27,Oxford/AstraZeneca
AUS,2021-09-27,Pfizer/BioNTech
AUS,2021-09-28,Moderna
AUS,2021-09-28,Oxford/AstraZeneca
AUS,2021-09-28,Pfizer/BioNTech
AUS,2021-09-29,Moderna
AUS,2021-09-29,Oxford/AstraZeneca
AUS,2021-09-29,Pfizer/BioNTech
AUS,2021-09-30,Moderna
AUS,2021-09-30,Oxford/AstraZeneca
AUS,2021-09-30,Pfizer/BioNTech
AUS,2021-10-01,Moderna
AUS,2021-10-01,Oxford/AstraZeneca
AUS,2021-10-01,Pfizer/BioNTech
AUS,2021-10-02,Moderna
AUS,2021-10-02,Oxford/AstraZeneca
AUS,2021-10-02,Pfizer/BioNTech
AUS,2021-10-03,Moderna
AUS,2021-10-03,Oxford/AstraZeneca
AUS,2021-10-03,Pfizer/BioNTech
AUS,2021-10-04,Moderna
AUS,2021-10-04,Oxford/AstraZeneca
AUS,2021-10-04,Pfizer/BioNTech
AUS,2021-10-05,Moderna
AUS,2021-10-05,Oxford/AstraZeneca
AUS,2021-10-05,Pfizer/BioNTech
AUS,2021-10-06,Moderna
AUS,2021-10-06,Oxford/AstraZeneca
AUS,2021-10-06,Pfizer/BioNTech
AUS,2021-10-07,Moderna
AUS,2021-10-07,Oxford/AstraZeneca
AUS,2021-10-07,Pfizer/BioNTech
AUS,2021-10-08,Moderna
AUS,2021-10-08,Oxford/AstraZeneca
AUS,2021-10-08,Pfizer/BioNTech
AUS,2021-10-09,Moderna
AUS,2021-10-09,Oxford/AstraZeneca
AUS,2021-10-09,Pfizer/BioNTech
AUS,2021-10-10,Moderna
AUS,2021-10-10,Oxford/AstraZeneca
AUS,2021-10-10,Pfizer/BioNTech
AUS,2021-10-11,Moderna
AUS,2021-10-11,Oxford/AstraZeneca
AUS,2021-10-11,Pfizer/BioNTech
AUS,2021-10-12,Moderna
AUS,2021-10-12,Oxford/AstraZeneca
AUS,2021-10-12,Pfizer/BioNTech
AUS,2021-10-13,Moderna
AUS,2021-10-13,Oxford/AstraZeneca
AUS,2021-10-13,Pfizer/BioNTech
AUS,2021-10-14,Moderna
AUS,2021-10-14,Oxford/AstraZeneca
AUS,2021-10-14,Pfizer/BioNTech
AUS,2021-10-15,Moderna
AUS,2021-10-15,Oxford/AstraZeneca
AUS,2021-10-15,Pfizer/BioNTech
AUS,2021-10-16,Moderna
AUS,2021-10-16,Oxford/AstraZeneca
AUS,2021-10-16,Pfizer/BioNTech
AUS,2021-10-17,Moderna
AUS,2021-10-17,Oxford/AstraZeneca
AUS,2021-10-17,Pfizer/BioNTech
AUS,2021-10-18,Moderna
AUS,2021-10-18,Oxford/AstraZeneca
AUS,2021-10-18,Pfizer/BioNTech
AUS,2021-10-19,Moderna
AUS,2021-10-19,Oxford/AstraZeneca
AUS,2021-10-19,Pfizer/BioNTech
AUS,2021-10-20,Moderna
AUS,2021-10-20,Oxford/AstraZeneca
AUS,2021-10-20,Pfizer/BioNTech
AUS,2021-10-21,Moderna
AUS,2021-10-21,Oxford/AstraZeneca
AUS,2021-10-21,Pfizer/BioNTech
AUS,2021-10-22,Moderna
AUS,2021-10-22,Oxford/AstraZeneca
AUS,2021-10-22,Pfizer/BioNTech
AUS,2021-10-23,Moderna
AUS,2021-10-23,Oxford/AstraZeneca
AUS,2021-10-23,Pfizer/BioNTech
AUS,2021-10-24,Moderna
AUS,2021-10-24,Oxford/AstraZeneca
AUS,2021-10-24,Pfizer/BioNTech
AUS,2021-10-25,Moderna
AUS,2021-10-25,Oxford/AstraZeneca
AUS,2021-10-25,Pfizer/BioNTech
AUS,2021-10-26,Moderna
AUS,2021-10-26,Oxford/AstraZeneca
AUS,2021-10-26,Pfizer/BioNTech
AUS,2021-10-27,Moderna
AUS,2021-10-27,Oxford/AstraZeneca
AUS,2021-10-27,Pfizer/BioNTech
AUS,2021-10-28,Moderna
AUS,2021-10-28,Oxford/AstraZeneca
AUS,2021-10-28,Pfizer/BioNTech
AUS,2021-10-29,Moderna
AUS,2021-10-29,Oxford/AstraZeneca
AUS,2021-10-29,Pfizer/BioNTech
AUS,2021-10-30,Moderna
AUS,2021-10-30,Oxford/AstraZeneca
AUS,2021-10-30,Pfizer/BioNTech
AUS,2021-10-31,Moderna
AUS,2021-10-31,Oxford/AstraZeneca
AUS,2021-10-31,Pfizer/BioNTech
AUS,2021-11-01,Moderna
AUS,2021-11-01,Oxford/AstraZeneca
AUS,2021-11-01,Pfizer/BioNTech
AUS,2021-11-02,Moderna
AUS,2021-11-02,Oxford/AstraZeneca
AUS,2021-11-02,Pfizer/BioNTech
AUS,2021-11-03,Moderna
AUS,2021-11-03,Oxford/AstraZeneca
AUS,2021-11-03,Pfizer/BioNTech
AUS,2021-11-04,Moderna
AUS,2021-11-04,Oxford/AstraZeneca
AUS,2021-11-04,Pfizer/BioNTech
AUS,2021-11-05,Moderna
AUS,2021-11-05,Oxford/AstraZeneca
AUS,2021-11-05,Pfizer/BioNTech
AUS,2021-11-06,Moderna
AUS,2021-11-06,Oxford/AstraZeneca
AUS,2021-11-06,Pfizer/BioNTech
AUS,2021-11-07,Moderna
AUS,2021-11-07,Oxford/AstraZeneca
AUS,2021-11-07,Pfizer/BioNTech
AUS,2021-11-08,Moderna
AUS,2021-11-08,Oxford/AstraZeneca
AUS,2021-11-08,Pfizer/BioNTech
AUS,2021-11-09,Moderna
AUS,2021-11-09,Oxford/AstraZeneca
AUS,2021-11-09,Pfizer/BioNTech
AUS,2021-11-10,Moderna
AUS,2021-11-10,Oxford/AstraZeneca
AUS,2021-11-10,Pfizer/BioNTech
AUS,2021-11-11,Moderna
AUS,2021-11-11,Oxford/AstraZeneca
AUS,2021-11-11,Pfizer/BioNTech
AUS,2021-11-12,Moderna
AUS,2021-11-12,Oxford/AstraZeneca
AUS,2021-11-12,Pfizer/BioNTech
AUS,2021-11-13,Moderna
AUS,2021-11-13,Oxford/AstraZeneca
AUS,2021-11-13,Pfizer/BioNTech
AUS,2021-11-14,Moderna
AUS,2021-11-14,Oxford/AstraZeneca
AUS,2021-11-14,Pfizer/BioNTech
AUS,2021-11-15,Moderna
AUS,2021-11-15,Oxford/AstraZeneca
AUS,2021-11-15,Pfizer/BioNTech
AUS,2021-11-16,Moderna
AUS,2021-11-16,Oxford/AstraZeneca
AUS,2021-11-16,Pfizer/BioNTech
AUS,2021-11-17,Moderna
AUS,2021-11-17,Oxford/AstraZeneca
AUS,2021-11-17,Pfizer/BioNTech
AUS,2021-11-18,Moderna
AUS,2021-11-18,Oxford/AstraZeneca
AUS,2021-11-18,Pfizer/BioNTech
AUS,2021-11-19,Moderna
AUS,2021-11-19,Oxford/AstraZeneca
AUS,2021-11-19,Pfizer/BioNTech
AUS,2021-11-20,Moderna
AUS,2021-11-20,Oxford/AstraZeneca
AUS,2021-11-20,Pfizer/BioNTech
AUS,2021-11-21,Moderna
AUS,2021-11-21,Oxford/AstraZeneca
AUS,2021-11-21,Pfizer/BioNTech
AUS,2021-11-22,Moderna
AUS,2021-11-22,Oxford/AstraZeneca
AUS,2021-11-22,Pfizer/BioNTech
AUS,2021-11-23,Moderna
AUS,2021-11-23,Oxford/AstraZeneca
AUS,2021-11-23,Pfizer/BioNTech
AUS,2021-11-24,Moderna
AUS,2021-11-24,Oxford/AstraZeneca
AUS,2021-11-24,Pfizer/BioNTech
AUS,2021-11-25,Moderna
AUS,2021-11-25,Oxford/AstraZeneca
AUS,2021-11-25,Pfizer/BioNTech
AUS,2021-11-26,Moderna
AUS,2021-11-26,Oxford/AstraZeneca
AUS,2021-11-26,Pfizer/BioNTech
AUS,2021-11-27,Moderna
AUS,2021-11-27,Oxford/AstraZeneca
AUS,2021-11-27,Pfizer/BioNTech
AUS,2021-11-28,Moderna
AUS,2021-11-28,Oxford/AstraZeneca
AUS,2021-11-28,Pfizer/BioNTech
AUS,2021-11-29,Moderna
AUS,2021-11-29,Oxford/AstraZeneca
AUS,2021-11-29,Pfizer/BioNTech
AUS,2021-11-30,Moderna
AUS,2021-11-30,Oxford/AstraZeneca
AUS,2021-11-30,Pfizer/BioNTech
AUS,2021-12-01,Moderna
AUS,2021-12-01,Oxford/AstraZeneca
AUS,2021-12-01,Pfizer/BioNTech
AUS,2021-12-02,Moderna
AUS,2021-12-02,Oxford/AstraZeneca
AUS,2021-12-02,Pfizer/BioNTech
AUS,2021-12-03,Moderna
AUS,2021-12-03,Oxford/AstraZeneca
AUS,2021-12-03,Pfizer/BioNTech
AUS,2021-12-04,Moderna
AUS,2021-12-04,Oxford/AstraZeneca
AUS,2021-12-04,Pfizer/BioNTech
AUS,2021-12-05,Moderna
AUS,2021-12-05,Oxford/AstraZeneca
AUS,2021-12-05,Pfizer/BioNTech
AUS,2021-12-06,Moderna
AUS,2021-12-06,Oxford/AstraZeneca
AUS,2021-12-06,Pfizer/BioNTech
AUS,2021-12-07,Moderna
AUS,2021-12-07,Oxford/AstraZeneca
AUS,2021-12-07,Pfizer/BioNTech
AUS,2021-12-08,Moderna
AUS,2021-12-08,Oxford/AstraZeneca
AUS,2021-12-08,Pfizer/BioNTech
AUS,2021-12-09,Moderna
AUS,2021-12-09,Oxford/AstraZeneca
AUS,2021-12-09,Pfizer/BioNTech
AUS,2021-12-10,Moderna
AUS,2021-12-10,Oxford/AstraZeneca
AUS,2021-12-10,Pfizer/BioNTech
AUS,2021-12-11,Moderna
AUS,2021-12-11,Oxford/AstraZeneca
AUS,2021-12-11,Pfizer/BioNTech
AUS,2021-12-12,Moderna
AUS,2021-12-12,Oxford/AstraZeneca
AUS,2021-12-12,Pfizer/BioNTech
AUS,2021-12-13,Moderna
AUS,2021-12-13,Oxford/AstraZeneca
AUS,2021-12-13,Pfizer/BioNTech
AUS,2021-12-14,Moderna
AUS,2021-12-14,Oxford/AstraZeneca
AUS,2021-12-14,Pfizer/BioNTech
AUS,2021-12-15,Moderna
AUS,2021-12-15,Oxford/AstraZeneca
AUS,2021-12-15,Pfizer/BioNTech
AUS,2021-12-16,Moderna
AUS,2021-12-16,Oxford/AstraZeneca
AUS,2021-12-16,Pfizer/BioNTech
AUS,2021-12-17,Moderna
AUS,2021-12-17,Oxford/AstraZeneca
AUS,2021-12-17,Pfizer/BioNTech
AUS,2021-12-18,Moderna
AUS,2021-12-18,Oxford/AstraZeneca
AUS,2021-12-18,Pfizer/BioNTech
AUS,2021-12-19,Moderna
AUS,2021-12-19,Oxford/AstraZeneca
AUS,2021-12-19,Pfizer/BioNTech
AUS,2021-12-20,Moderna
AUS,2021-12-20,Oxford/AstraZeneca
AUS,2021-12-20,Pfizer/BioNTech
AUS,2021-12-21,Moderna
AUS,2021-12-21,Oxford/AstraZeneca
AUS,2021-12-21,Pfizer/BioNTech
AUS,2021-12-22,Moderna
AUS,2021-12-22,Oxford/AstraZeneca
AUS,2021-12-22,Pfizer/BioNTech
AUS,2021-12-23,Moderna
AUS,2021-12-23,Oxford/AstraZeneca
AUS,2021-12-23,Pfizer/BioNTech
AUS,2021-12-26,Moderna
AUS,2021-12-26,Oxford/AstraZeneca
AUS,2021-12-26,Pfizer/BioNTech
AUS,2021-12-27,Moderna
AUS,2021-12-27,Oxford/AstraZeneca
AUS,2021-12-27,Pfizer/BioNTech
AUS,2021-12-28,Moderna
AUS,2021-12-28,Oxford/AstraZeneca
AUS,2021-12-28,Pfizer/BioNTech
AUS,2021-12-29,Moderna
AUS,2021-12-29,Oxford/AstraZeneca
AUS,2021-12-29,Pfizer/BioNTech
AUS,2021-12-30,Moderna
AUS,2021-12-30,Oxford/AstraZeneca
AUS,2021-12-30,Pfizer/BioNTech
AUS,2022-01-02,Moderna
AUS,2022-01-02,Oxford/AstraZeneca
AUS,2022-01-02,Pfizer/BioNTech
AUS,2022-01-03,Moderna
AUS,2022-01-03,Oxford/AstraZeneca
AUS,2022-01-03,Pfizer/BioNTech
AUS,2022-01-04,Moderna
AUS,2022-01-04,Oxford/AstraZeneca
AUS,2022-01-04,Pfizer/BioNTech
AUS,2022-01-05,Moderna
AUS,2022-01-05,Oxford/AstraZeneca
AUS,2022-01-05,Pfizer/BioNTech
AUS,2022-01-06,Moderna
AUS,2022-01-06,Oxford/AstraZeneca
AUS,2022-01-06,Pfizer/BioNTech
AUS,2022-01-07,Moderna
AUS,2022-01-07,Oxford/AstraZeneca
AUS,2022-01-07,Pfizer/BioNTech
AUS,2022-01-08,Moderna
AUS,2022-01-08,Oxford/AstraZeneca
AUS,2022-01-08,Pfizer/BioNTech
AUS,2022-01-09,Moderna
AUS,2022-01-09,Oxford/AstraZeneca
AUS,2022-01-09,Pfizer/BioNTech
AUS,2022-01-10,Moderna
AUS,2022-01-10,Oxford/AstraZeneca
AUS,2022-01-10,Pfizer/BioNTech
AUS,2022-01-11,Moderna
AUS,2022-01-11,Oxford/AstraZeneca
AUS,2022-01-11,Pfizer/BioNTech
AUS,2022-01-12,Moderna
AUS,2022-01-12,Oxford/AstraZeneca
AUS,2022-01-12,Pfizer/BioNTech
AUS,2022-01-13,Moderna
AUS,2022-01-13,Oxford/AstraZeneca
AUS,2022-01-13,Pfizer/BioNTech
AUS,2022-01-14,Moderna
AUS,2022-01-14,Oxford/AstraZeneca
AUS,2022-01-14,Pfizer/BioNTech
AUS,2022-01-15,Moderna
AUS,2022-01-15,Oxford/AstraZeneca
AUS,2022-01-15,Pfizer/BioNTech
AUS,2022-01-16,Moderna
AUS,2022-01-16,Oxford/AstraZeneca
AUS,2022-01-16,Pfizer/BioNTech
AUS,2022-01-17,Moderna
AUS,2022-01-17,Oxford/AstraZeneca
AUS,2022-01-17,Pfizer/BioNTech
AUS,2022-01-18,Moderna
AUS,2022-01-18,Oxford/AstraZeneca
AUS,2022-01-18,Pfizer/BioNTech
AUS,2022-01-19,Moderna
AUS,2022-01-19,Oxford/AstraZeneca
AUS,2022-01-19,Pfizer/BioNTech
AUS,2022-01-20,Moderna
AUS,2022-01-20,Oxford/AstraZeneca
AUS,2022-01-20,Pfizer/BioNTech
AUS,2022-01-21,Moderna
AUS,2022-01-21,Oxford/AstraZeneca
AUS,2022-01-21,Pfizer/BioNTech
AUS,2022-01-22,Moderna
AUS,2022-01-22,Oxford/AstraZeneca
AUS,2022-01-22,Pfizer/BioNTech
AUS,2022-01-23,Moderna
AUS,2022-01-23,Oxford/AstraZeneca
AUS,2022-01-23,Pfizer/BioNTech
AUS,2022-01-24,Moderna
AUS,2022-01-24,Oxford/AstraZeneca
AUS,2022-01-24,Pfizer/BioNTech
AUS,2022-01-25,Moderna
AUS,2022-01-25,Oxford/AstraZeneca
AUS,2022-01-25,Pfizer/BioNTech
AUS,2022-01-26,Moderna
AUS,2022-01-26,Oxford/AstraZeneca
AUS,2022-01-26,Pfizer/BioNTech
AUS,2022-01-27,Moderna
AUS,2022-01-27,Oxford/AstraZeneca
AUS,2022-01-27,Pfizer/BioNTech
AUS,2022-01-28,Moderna
AUS,2022-01-28,Oxford/AstraZeneca
AUS,2022-01-28,Pfizer/BioNTech
AUS,2022-01-29,Moderna
AUS,2022-01-29,Oxford/AstraZeneca
AUS,2022-01-29,Pfizer/BioNTech
AUS,2022-01-30,Moderna
AUS,2022-01-30,Oxford/AstraZeneca
AUS,2022-01-30,Pfizer/BioNTech
AUS,2022-01-31,Moderna
AUS,2022-01-31,Oxford/AstraZeneca
AUS,2022-01-31,Pfizer/BioNTech
AUS,2022-02-01,Moderna
AUS,2022-02-01,Oxford/AstraZeneca
AUS,2022-02-01,Pfizer/BioNTech
AUS,2022-02-02,Moderna
AUS,2022-02-02,Oxford/AstraZeneca
AUS,2022-02-02,Pfizer/BioNTech
AUS,2022-02-03,Moderna
AUS,2022-02-03,Oxford/AstraZeneca
AUS,2022-02-03,Pfizer/BioNTech
AUS,2022-02-04,Moderna
AUS,2022-02-04,Oxford/AstraZeneca
AUS,2022-02-04,Pfizer/BioNTech
AUS,2022-02-05,Moderna
AUS,2022-02-05,Oxford/AstraZeneca
AUS,2022-02-05,Pfizer/BioNTech
AUS,2022-02-06,Moderna
AUS,2022-02-06,Oxford/AstraZeneca
AUS,2022-02-06,Pfizer/BioNTech
AUS,2022-02-07,Moderna
AUS,2022-02-07,Oxford/AstraZeneca
AUS,2022-02-07,Pfizer/BioNTech
AUS,2022-02-08,Moderna
AUS,2022-02-08,Oxford/AstraZeneca
AUS,2022-02-08,Pfizer/BioNTech
AUS,2022-02-09,Moderna
AUS,2022-02-09,Oxford/AstraZeneca
AUS,2022-02-09,Pfizer/BioNTech
AUS,2022-02-10,Moderna
AUS,2022-02-10,Oxford/AstraZeneca
AUS,2022-02-10,Pfizer/BioNTech
AUS,2022-02-11,Moderna
AUS,2022-02-11,Oxford/AstraZeneca
AUS,2022-02-11,Pfizer/BioNTech
AUS,2022-02-12,Moderna
AUS,2022-02-12,Oxford/AstraZeneca
AUS,2022-02-12,Pfizer/BioNTech
AUS,2022-02-13,Moderna
AUS,2022-02-13,Oxford/AstraZeneca
AUS,2022-02-13,Pfizer/BioNTech
AUS,2022-02-14,Moderna
AUS,2022-02-14,Oxford/AstraZeneca
AUS,2022-02-14,Pfizer/BioNTech
AUS,2022-02-15,Moderna
AUS,2022-02-15,Oxford/AstraZeneca
AUS,2022-02-15,Pfizer/BioNTech
AUS,2022-02-16,Moderna
AUS,2022-02-16,Oxford/AstraZeneca
AUS,2022-02-16,Pfizer/BioNTech
AUS,2022-02-17,Moderna
AUS,2022-02-17,Novavax
AUS,2022-02-17,Oxford/AstraZeneca
AUS,2022-02-17,Pfizer/BioNTech
AUS,2022-02-18,Moderna
AUS,2022-02-18,Novavax
AUS,2022-02-18,Oxford/AstraZeneca
AUS,2022-02-18,Pfizer/BioNTech
AUS,2022-02-19,Moderna
AUS,2022-02-19,Novavax
AUS,2022-02-19,Oxford/AstraZeneca
AUS,2022-02-19,Pfizer/BioNTech
AUS,2022-02-20,Moderna
AUS,2022-02-20,Novavax
AUS,2022-02-20,Oxford/AstraZeneca
AUS,2022-02-20,Pfizer/BioNTech
AUS,2022-02-21,Moderna
AUS,2022-02-21,Novavax
AUS,2022-02-21,Oxford/AstraZeneca
AUS,2022-02-21,Pfizer/BioNTech
AUS,2022-02-22,Moderna
AUS,2022-02-22,Novavax
AUS,2022-02-22,Oxford/AstraZeneca
AUS,2022-02-22,Pfizer/BioNTech
AUS,2022-02-23,Moderna
AUS,2022-02-23,Novavax
AUS,2022-02-23,Oxford/AstraZeneca
AUS,2022-02-23,Pfizer/BioNTech
AUS,2022-02-24,Moderna
AUS,2022-02-24,Novavax
AUS,2022-02-24,Oxford/AstraZeneca
AUS,2022-02-24,Pfizer/BioNTech
AUS,2022-02-25,Moderna
AUS,2022-02-25,Novavax
AUS,2022-02-25,Oxford/AstraZeneca
AUS,2022-02-25,Pfizer/BioNTech
AUS,2022-02-26,Moderna
AUS,2022-02-26,Novavax
AUS,2022-02-26,Oxford/AstraZeneca
AUS,2022-02-26,Pfizer/BioNTech
AUS,2022-02-27,Moderna
AUS,2022-02-27,Novavax
AUS,2022-02-27,Oxford/AstraZeneca
AUS,2022-02-27,Pfizer/BioNTech
AUS,2022-02-28,Moderna
AUS,2022-02-28,Novavax
AUS,2022-02-28,Oxford/AstraZeneca
AUS,2022-02-28,Pfizer/BioNTech
AUS,2022-03-01,Moderna
AUS,2022-03-01,Novavax
AUS,2022-03-01,Oxford/AstraZeneca
AUS,2022-03-01,Pfizer/BioNTech
AUS,2022-03-02,Moderna
AUS,2022-03-02,Novavax
AUS,2022-03-02,Oxford/AstraZeneca
AUS,2022-03-02,Pfizer/BioNTech
AUS,2022-03-03,Moderna
AUS,2022-03-03,Novavax
AUS,2022-03-03,Oxford/AstraZeneca
AUS,2022-03-03,Pfizer/BioNTech
AUS,2022-03-04,Moderna
AUS,2022-03-04,Novavax
AUS,2022-03-04,Oxford/AstraZeneca
AUS,2022-03-04,Pfizer/BioNTech
AUS,2022-03-05,Moderna
AUS,2022-03-05,Novavax
AUS,2022-03-05,Oxford/AstraZeneca
AUS,2022-03-05,Pfizer/BioNTech
AUS,2022-03-06,Moderna
