location,date,vaccine
Argentina,2023-05-10,Moderna
Argentina,2023-05-10,Pfizer/BioNTech
Argentina,2023-05-10,Sinopharm/Beijing
Argentina,2023-05-10,Sputnik Light
Argentina,2023-05-10,Sputnik V
Argentina,2023-05-11,Moderna
Argentina,2023-05-11,Oxford/AstraZeneca
Argentina,2023-05-11,Pfizer/BioNTech
Argentina,2023-05-11,Sinopharm/Beijing
Argentina,2023-05-11,Sputnik Light
Argentina,2023-05-12,Moderna
Argentina,2023-05-12,Pfizer/BioNTech
Argentina,2023-05-12,Sinopharm/Beijing
Argentina,2023-05-12,Sputnik Light
Argentina,2023-05-13,Moderna
Argentina,2023-05-13,Pfizer/BioNTech
Argentina,2023-05-13,Sinopharm/Beijing
Argentina,2023-05-13,Sputnik Light
Argentina,2023-05-14,Moderna
Argentina,2023-05-14,Pfizer/BioNTech
Argentina,2023-05-14,Sinopharm/Beijing
Argentina,2023-05-14,Sputnik Light
Argentina,2023-05-15,Moderna
Argentina,2023-05-15,Pfizer/BioNTech
Argentina,2023-05-15,Sinopharm/Beijing
Argentina,2023-05-15,Sputnik Light
Argentina,2023-05-15,Sputnik V
Argentina,2023-05-16,Moderna
Argentina,2023-05-16,Pfizer/BioNTech
Argentina,2023-05-16,Sinopharm/Beijing
Argentina,2023-05-16,Sputnik Light
Argentina,2023-05-16,Sputnik V
Argentina,2023-05-17,Moderna
Argentina,2023-05-17,Pfizer/BioNTech
Argentina,2023-05-17,Sinopharm/Beijing
Argentina,2023-05-17,Sputnik Light
Argentina,2023-05-18,CanSino
Argentina,2023-05-18,Moderna
Argentina,2023-05-18,Pfizer/BioNTech
Argentina,2023-05-18,Sinopharm/Beijing
Argentina,2023-05-18,Sputnik Light
Argentina,2023-05-19,Moderna
Argentina,2023-05-19,Pfizer/BioNTech
Argentina,2023-05-19,Sinopharm/Beijing
Argentina,2023-05-19,Sputnik Light
Argentina,2023-05-20,Moderna
Argentina,2023-05-20,Pfizer/BioNTech
Argentina,2023-05-20,Sinopharm/Beijing
Argentina,2023-05-20,Sputnik Light
Argentina,2023-05-21,Moderna
Argentina,2023-05-21,Pfizer/BioNTech
Argentina,2023-05-21,Sinopharm/Beijing
Argentina,2023-05-21,Sputnik Light
Argentina,2023-05-22,Moderna
Argentina,2023-05-22,Pfizer/BioNTech
Argentina,2023-05-22,Sinopharm/Beijing
Argentina,2023-05-22,Sputnik Light
Argentina,2023-05-23,Moderna
Argentina,2023-05-23,Oxford/AstraZeneca
Argentina,2023-05-23,Pfizer/BioNTech
Argentina,2023-05-23,Sinopharm/Beijing
Argentina,2023-05-23,Sputnik Light
Argentina,2023-05-23,Sputnik V
Argentina,2023-05-24,Moderna
Argentina,2023-05-24,Pfizer/BioNTech
Argentina,2023-05-24,Sinopharm/Beijing
Argentina,2023-05-24,Sputnik Light
Argentina,2023-05-25,Moderna
Argentina,2023-05-25,Pfizer/BioNTech
Argentina,2023-05-25,Sinopharm/Beijing
Argentina,2023-05-25,Sputnik Light
Argentina,2023-05-26,Moderna
Argentina,2023-05-26,Oxford/AstraZeneca
Argentina,2023-05-26,Pfizer/BioNTech
Argentina,2023-05-26,Sinopharm/Beijing
Argentina,2023-05-26,Sputnik Light
Argentina,2023-05-27,Moderna
Argentina,2023-05-27,Pfizer/BioNTech
Argentina,2023-05-27,Sinopharm/Beijing
Argentina,2023-05-27,Sputnik Light
Argentina,2023-05-27,Sputnik V
Argentina,2023-05-28,Moderna
Argentina,2023-05-28,Pfizer/BioNTech
Argentina,2023-05-29,Moderna
Argentina,2023-05-29,Pfizer/BioNTech
Argentina,2023-05-29,Sinopharm/Beijing
Argentina,2023-05-29,Sputnik Light
Argentina,2023-05-30,Moderna
Argentina,2023-05-30,Pfizer/BioNTech
Argentina,2023-05-30,Sinopharm/Beijing
Argentina,2023-05-30,Sputnik Light
Argentina,2023-05-31,Moderna
Argentina,2023-05-31,Pfizer/BioNTech
Argentina,2023-05-31,Sinopharm/Beijing
Argentina,2023-05-31,Sputnik Light
Argentina,2023-06-01,Moderna
Argentina,2023-06-01,Pfizer/BioNTech
Argentina,2023-06-01,Sinopharm/Beijing
Argentina,2023-06-01,Sputnik Light
Argentina,2023-06-02,CanSino
Argentina,2023-06-02,Moderna
Argentina,2023-06-02,Pfizer/BioNTech
Argentina,2023-06-02,Sinopharm/Beijing
Argentina,2023-06-02,Sputnik Light
Argentina,2023-06-03,Moderna
Argentina,2023-06-03,Pfizer/BioNTech
Argentina,2023-06-03,Sinopharm/Beijing
Argentina,2023-06-03,Sputnik Light
Argentina,2023-06-04,CanSino
Argentina,2023-06-04,Moderna
Argentina,2023-06-04,Pfizer/BioNTech
Argentina,2023-06-04,Sinopharm/Beijing
Argentina,2023-06-04,Sputnik Light
Argentina,2023-06-05,Moderna
Argentina,2023-06-05,Pfizer/BioNTech
Argentina,2023-06-05,Sinopharm/Beijing
Argentina,2023-06-05,Sputnik Light
Argentina,2023-06-06,Moderna
Argentina,2023-06-06,Pfizer/BioNTech
Argentina,2023-06-06,Sinopharm/Beijing
Argentina,2023-06-06,Sputnik Light
Argentina,2023-06-07,Moderna
Argentina,2023-06-07,Pfizer/BioNTech
Argentina,2023-06-07,Sinopharm/Beijing
Argentina,2023-06-07,Sputnik Light
Argentina,2023-06-08,Moderna
Argentina,2023-06-08,Pfizer/BioNTech
Argentina,2023-06-08,Sinopharm/Beijing
Argentina,2023-06-08,Sputnik Light
Argentina,2023-06-08,Sputnik V
Argentina,2023-06-09,Moderna
Argentina,2023-06-09,Pfizer/BioNTech
Argentina,2023-06-09,Sinopharm/Beijing
Argentina,2023-06-09,Sputnik Light
Argentina,2023-06-09,Sputnik V
Argentina,2023-06-10,Moderna
Argentina,2023-06-10,Pfizer/BioNTech
Argentina,2023-06-10,Sinopharm/Beijing
Argentina,2023-06-10,Sputnik Light
Argentina,2023-06-11,Moderna
Argentina,2023-06-11,Pfizer/BioNTech
Argentina,2023-06-11,Sinopharm/Beijing
Argentina,2023-06-11,Sputnik Light
Argentina,2023-06-12,Moderna
Argentina,2023-06-12,Pfizer/BioNTech
Argentina,2023-06-12,Sinopharm/Beijing
Argentina,2023-06-12,Sputnik Light
Argentina,2023-06-13,Moderna
Argentina,2023-06-13,Pfizer/BioNTech
Argentina,2023-06-13,Sinopharm/Beijing
Argentina,2023-06-13,Sputnik Light
Argentina,2023-06-13,Sputnik V
Argentina,2023-06-14,Moderna
Argentina,2023-06-14,Pfizer/BioNTech
Argentina,2023-06-14,Sinopharm/Beijing
Argentina,2023-06-14,Sputnik Light
Argentina,2023-06-15,Moderna
Argentina,2023-06-15,Pfizer/BioNTech
Argentina,2023-06-15,Sinopharm/Beijing
Argentina,2023-06-15,Sputnik Light
Argentina,2023-06-16,Moderna
Argentina,2023-06-16,Pfizer/BioNTech
Argentina,2023-06-16,Sinopharm/Beijing
Argentina,2023-06-16,Sputnik Light
Argentina,2023-06-17,Moderna
Argentina,2023-06-17,Pfizer/BioNTech
Argentina,2023-06-17,Sinopharm/Beijing
Argentina,2023-06-17,Sputnik Light
Argentina,2023-06-18,Moderna
Argentina,2023-06-18,Pfizer/BioNTech
Argentina,2023-06-19,Moderna
Argentina,2023-06-19,Pfizer/BioNTech
Argentina,2023-06-19,Sinopharm/Beijing
Argentina,2023-06-19,Sputnik Light
Argentina,2023-06-20,Moderna
Argentina,2023-06-20,Pfizer/BioNTech
Argentina,2023-06-20,Sinopharm/Beijing
Argentina,2023-06-20,Sputnik Light
Argentina,2023-06-21,Moderna
Argentina,2023-06-21,Pfizer/BioNTech
Argentina,2023-06-21,Sinopharm/Beijing
Argentina,2023-06-21,Sputnik Light
Argentina,2023-06-22,Moderna
Argentina,2023-06-22,Pfizer/BioNTech
Argentina,2023-06-22,Sinopharm/Beijing
Argentina,2023-06-22,Sputnik Light
Argentina,2023-06-23,Moderna
Argentina,2023-06-23,Pfizer/BioNTech
Argentina,2023-06-23,Sinopharm/Beijing
Argentina,2023-06-23,Sputnik Light
Argentina,2023-06-23,Sputnik V
Argentina,2023-06-24,Moderna
Argentina,2023-06-24,Pfizer/BioNTech
Argentina,2023-06-24,Sinopharm/Beijing
Argentina,2023-06-24,Sputnik Light
Argentina,2023-06-25,Moderna
Argentina,2023-06-25,Pfizer/BioNTech
Argentina,2023-06-25,Sinopharm/Beijing
Argentina,2023-06-25,Sputnik Light
Argentina,2023-06-26,Moderna
Argentina,2023-06-26,Oxford/AstraZeneca
Argentina,2023-06-26,Pfizer/BioNTech
Argentina,2023-06-26,Sinopharm/Beijing
Argentina,2023-06-26,Sputnik Light
Argentina,2023-06-27,Moderna
Argentina,2023-06-27,Oxford/AstraZeneca
Argentina,2023-06-27,Pfizer/BioNTech
Argentina,2023-06-27,Sinopharm/Beijing
Argentina,2023-06-27,Sputnik Light
Argentina,2023-06-28,Moderna
Argentina,2023-06-28,Pfizer/BioNTech
Argentina,2023-06-28,Sinopharm/Beijing
Argentina,2023-06-28,Sputnik Light
Argentina,2023-06-29,Moderna
Argentina,2023-06-29,Pfizer/BioNTech
Argentina,2023-06-29,Sinopharm/Beijing
Argentina,2023-06-29,Sputnik Light
Argentina,2023-06-30,Moderna
Argentina,2023-06-30,Pfizer/BioNTech
Argentina,2023-06-30,Sinopharm/Beijing
Argentina,2023-06-30,Sputnik Light
Argentina,2023-07-01,Moderna
Argentina,2023-07-01,Pfizer/BioNTech
Argentina,2023-07-01,Sinopharm/Beijing
Argentina,2023-07-01,Sputnik Light
Argentina,2023-07-02,Moderna
Argentina,2023-07-02,Pfizer/BioNTech
Argentina,2023-07-02,Sinopharm/Beijing
Argentina,2023-07-02,Sputnik Light
Argentina,2023-07-03,Moderna
Argentina,2023-07-03,Pfizer/BioNTech
Argentina,2023-07-03,Sinopharm/Beijing
Argentina,2023-07-03,Sputnik Light
Argentina,2023-07-03,Sputnik V
Argentina,2023-07-04,Moderna
Argentina,2023-07-04,Pfizer/BioNTech
Argentina,2023-07-04,Sinopharm/Beijing
Argentina,2023-07-04,Sputnik Light
Argentina,2023-07-05,Moderna
Argentina,2023-07-05,Pfizer/BioNTech
Argentina,2023-07-05,Sinopharm/Beijing
Argentina,2023-07-05,Sputnik Light
Argentina,2023-07-05,Sputnik V
Argentina,2023-07-06,Moderna
Argentina,2023-07-06,Pfizer/BioNTech
Argentina,2023-07-06,Sinopharm/Beijing
Argentina,2023-07-06,Sputnik Light
Argentina,2023-07-07,Moderna
Argentina,2023-07-07,Pfizer/BioNTech
Argentina,2023-07-07,Sinopharm/Beijing
Argentina,2023-07-07,Sputnik Light
Argentina,2023-07-08,Moderna
Argentina,2023-07-08,Pfizer/BioNTech
Argentina,2023-07-08,Sinopharm/Beijing
Argentina,2023-07-08,Sputnik Light
Argentina,2023-07-09,Moderna
Argentina,2023-07-09,Pfizer/BioNTech
Argentina,2023-07-09,Sinopharm/Beijing
Argentina,2023-07-09,Sputnik Light
Argentina,2023-07-10,Moderna
Argentina,2023-07-10,Pfizer/BioNTech
Argentina,2023-07-10,Sinopharm/Beijing
Argentina,2023-07-10,Sputnik Light
Argentina,2023-07-11,Moderna
Argentina,2023-07-11,Pfizer/BioNTech
Argentina,2023-07-11,Sinopharm/Beijing
Argentina,2023-07-11,Sputnik Light
Argentina,2023-07-12,Moderna
Argentina,2023-07-12,Oxford/AstraZeneca
Argentina,2023-07-12,Pfizer/BioNTech
Argentina,2023-07-12,Sinopharm/Beijing
Argentina,2023-07-12,Sputnik Light
Argentina,2023-07-13,Moderna
Argentina,2023-07-13,Pfizer/BioNTech
Argentina,2023-07-13,Sinopharm/Beijing
Argentina,2023-07-13,Sputnik Light
Argentina,2023-07-13,Sputnik V
Argentina,2023-07-14,Moderna
Argentina,2023-07-14,Pfizer/BioNTech
Argentina,2023-07-14,Sinopharm/Beijing
Argentina,2023-07-14,Sputnik Light
Argentina,2023-07-15,Moderna
Argentina,2023-07-15,Pfizer/BioNTech
Argentina,2023-07-15,Sinopharm/Beijing
Argentina,2023-07-15,Sputnik Light
Argentina,2023-07-16,Moderna
Argentina,2023-07-16,Pfizer/BioNTech
Argentina,2023-07-16,Sinopharm/Beijing
Argentina,2023-07-17,Moderna
Argentina,2023-07-17,Pfizer/BioNTech
Argentina,2023-07-17,Sinopharm/Beijing
Argentina,2023-07-17,Sputnik Light
Argentina,2023-07-17,Sputnik V
Argentina,2023-07-18,Moderna
Argentina,2023-07-18,Pfizer/BioNTech
Argentina,2023-07-18,Sinopharm/Beijing
Argentina,2023-07-18,Sputnik Light
Argentina,2023-07-19,Moderna
Argentina,2023-07-19,Pfizer/BioNTech
Argentina,2023-07-19,Sinopharm/Beijing
Argentina,2023-07-19,Sputnik Light
Argentina,2023-07-20,Moderna
Argentina,2023-07-20,Pfizer/BioNTech
Argentina,2023-07-20,Sinopharm/Beijing
Argentina,2023-07-20,Sputnik Light
Argentina,2023-07-21,Moderna
Argentina,2023-07-21,Pfizer/BioNTech
Argentina,2023-07-21,Sinopharm/Beijing
Argentina,2023-07-21,Sputnik Light
Argentina,2023-07-22,Moderna
Argentina,2023-07-22,Pfizer/BioNTech
Argentina,2023-07-22,Sinopharm/Beijing
Argentina,2023-07-22,Sputnik Light
Argentina,2023-07-23,Moderna
Argentina,2023-07-23,Pfizer/BioNTech
Argentina,2023-07-23,Sinopharm/Beijing
Argentina,2023-07-24,Moderna
Argentina,2023-07-24,Pfizer/BioNTech
Argentina,2023-07-24,Sinopharm/Beijing
Argentina,2023-07-24,Sputnik Light
Argentina,2023-07-25,Moderna
Argentina,2023-07-25,Pfizer/BioNTech
Argentina,2023-07-25,Sinopharm/Beijing
Argentina,2023-07-25,Sputnik Light
Argentina,2023-07-26,Moderna
Argentina,2023-07-26,Pfizer/BioNTech
Argentina,2023-07-26,Sinopharm/Beijing
Argentina,2023-07-26,Sputnik Light
Argentina,2023-07-27,Moderna
Argentina,2023-07-27,Pfizer/BioNTech
Argentina,2023-07-27,Sinopharm/Beijing
Argentina,2023-07-27,Sputnik Light
Argentina,2023-07-28,Moderna
Argentina,2023-07-28,Pfizer/BioNTech
Argentina,2023-07-28,Sinopharm/Beijing
Argentina,2023-07-28,Sputnik Light
Argentina,2023-07-29,Moderna
Argentina,2023-07-29,Pfizer/BioNTech
Argentina,2023-07-29,Sinopharm/Beijing
Argentina,2023-07-29,Sputnik Light
Argentina,2023-07-30,Moderna
Argentina,2023-07-30,Pfizer/BioNTech
Argentina,2023-07-30,Sinopharm/Beijing
Argentina,2023-07-31,Moderna
Argentina,2023-07-31,Pfizer/BioNTech
Argentina,2023-07-31,Sinopharm/Beijing
Argentina,2023-07-31,Sputnik Light
Argentina,2023-08-01,Moderna
Argentina,2023-08-01,Pfizer/BioNTech
Argentina,2023-08-01,Sinopharm/Beijing
Argentina,2023-08-01,Sputnik Light
Argentina,2023-08-02,Moderna
Argentina,2023-08-02,Pfizer/BioNTech
Argentina,2023-08-02,Sinopharm/Beijing
Argentina,2023-08-02,Sputnik Light
Argentina,2023-08-02,Sputnik V
Argentina,2023-08-03,Moderna
Argentina,2023-08-03,Pfizer/BioNTech
Argentina,2023-08-03,Sinopharm/Beijing
Argentina,2023-08-03,Sputnik Light
Argentina,2023-08-04,Moderna
Argentina,2023-08-04,Oxford/AstraZeneca
Argentina,2023-08-04,Pfizer/BioNTech
Argentina,2023-08-04,Sinopharm/Beijing
Argentina,2023-08-05,Moderna
Argentina,2023-08-05,Pfizer/BioNTech
Argentina,2023-08-05,Sinopharm/Beijing
Argentina,2023-08-06,Moderna
Argentina,2023-08-06,Pfizer/BioNTech
Argentina,2023-08-07,Moderna
Argentina,2023-08-07,Pfizer/BioNTech
Argentina,2023-08-07,Sinopharm/Beijing
Argentina,2023-08-07,Sputnik Light
Argentina,2023-08-08,Moderna
Argentina,2023-08-08,Pfizer/BioNTech
Argentina,2023-08-08,Sinopharm/Beijing
Argentina,2023-08-09,Moderna
Argentina,2023-08-09,Pfizer/BioNTech
Argentina,2023-08-09,Sinopharm/Beijing
Argentina,2023-08-10,Moderna
Argentina,2023-08-10,Pfizer/BioNTech
Argentina,2023-08-10,Sinopharm/Beijing
Argentina,2023-08-11,Moderna
Argentina,2023-08-11,Pfizer/BioNTech
Argentina,2023-08-11,Sinopharm/Beijing
Argentina,2023-08-12,Moderna
Argentina,2023-08-12,Oxford/AstraZeneca
Argentina,2023-08-12,Pfizer/BioNTech
Argentina,2023-08-12,Sinopharm/Beijing
Argentina,2023-08-13,Moderna
Argentina,2023-08-13,Pfizer/BioNTech
Argentina,2023-08-13,Sinopharm/Beijing
Argentina,2023-08-14,Moderna
Argentina,2023-08-14,Pfizer/BioNTech
Argentina,2023-08-14,Sinopharm/Beijing
Argentina,2023-08-14,Sputnik V
Argentina,2023-08-15,Moderna
Argentina,2023-08-15,Pfizer/BioNTech
Argentina,2023-08-15,Sinopharm/Beijing
Argentina,2023-08-16,Moderna
Argentina,2023-08-16,Pfizer/BioNTech
Argentina,2023-08-16,Sinopharm/Beijing
Argentina,2023-08-17,Moderna
Argentina,2023-08-17,Pfizer/BioNTech
Argentina,2023-08-17,Sinopharm/Beijing
Argentina,2023-08-18,Moderna
Argentina,2023-08-18,Pfizer/BioNTech
Argentina,2023-08-18,Sinopharm/Beijing
Argentina,2023-08-19,Moderna
Argentina,2023-08-19,Pfizer/BioNTech
Argentina,2023-08-19,Sinopharm/Beijing
Argentina,2023-08-20,Moderna
Argentina,2023-08-20,Pfizer/BioNTech
Argentina,2023-08-20,Sinopharm/Beijing
Argentina,2023-08-21,Moderna
Argentina,2023-08-21,Pfizer/BioNTech
Argentina,2023-08-21,Sinopharm/Beijing
Argentina,2023-08-22,Moderna
Argentina,2023-08-22,Pfizer/BioNTech
Argentina,2023-08-22,Sinopharm/Beijing
Argentina,2023-08-23,Moderna
Argentina,2023-08-23,Pfizer/BioNTech
Argentina,2023-08-23,Sinopharm/Beijing
Argentina,2023-08-24,Moderna
Argentina,2023-08-24,Pfizer/BioNTech
Argentina,2023-08-24,Sinopharm/Beijing
Argentina,2023-08-25,Moderna
Argentina,2023-08-25,Pfizer/BioNTech
Argentina,2023-08-25,Sinopharm/Beijing
Argentina,2023-08-26,Moderna
Argentina,2023-08-26,Pfizer/BioNTech
Argentina,2023-08-26,Sinopharm/Beijing
Argentina,2023-08-27,Moderna
Argentina,2023-08-27,Pfizer/BioNTech
Argentina,2023-08-28,Moderna
Argentina,2023-08-28,Pfizer/BioNTech
Argentina,2023-08-28,Sinopharm/Beijing
Argentina,2023-08-28,Sputnik Light
Argentina,2023-08-28,Sputnik V
Argentina,2023-08-29,Moderna
Argentina,2023-08-29,Pfizer/BioNTech
Argentina,2023-08-29,Sinopharm/Beijing
Argentina,2023-08-30,Moderna
Argentina,2023-08-30,Pfizer/BioNTech
Argentina,2023-08-30,Sinopharm/Beijing
Argentina,2023-08-31,Moderna
Argentina,2023-08-31,Oxford/AstraZeneca
Argentina,2023-08-31,Pfizer/BioNTech
Argentina,2023-08-31,Sinopharm/Beijing
Argentina,2023-09-01,Moderna
Argentina,2023-09-01,Pfizer/BioNTech
Argentina,2023-09-01,Sputnik Light
Argentina,2023-09-02,Moderna
Argentina,2023-09-02,Pfizer/BioNTech
Argentina,2023-09-03,Moderna
Argentina,2023-09-03,Pfizer/BioNTech
Argentina,2023-09-04,Moderna
Argentina,2023-09-04,Pfizer/BioNTech
Argentina,2023-09-04,Sinopharm/Beijing
Argentina,2023-09-05,Moderna
Argentina,2023-09-05,Pfizer/BioNTech
Argentina,2023-09-06,Moderna
Argentina,2023-09-06,Pfizer/BioNTech
Argentina,2023-09-06,Sinopharm/Beijing
Argentina,2023-09-07,Moderna
Argentina,2023-09-07,Pfizer/BioNTech
Argentina,2023-09-07,Sinopharm/Beijing
Argentina,2023-09-08,Moderna
Argentina,2023-09-08,Pfizer/BioNTech
Argentina,2023-09-08,Sinopharm/Beijing
Argentina,2023-09-09,Moderna
Argentina,2023-09-09,Pfizer/BioNTech
Argentina,2023-09-10,Moderna
Argentina,2023-09-10,Pfizer/BioNTech
Argentina,2023-09-11,Moderna
Argentina,2023-09-11,Oxford/AstraZeneca
Argentina,2023-09-11,Pfizer/BioNTech
Argentina,2023-09-11,Sinopharm/Beijing
Argentina,2023-09-12,Moderna
Argentina,2023-09-12,Pfizer/BioNTech
Argentina,2023-09-13,Moderna
Argentina,2023-09-13,Pfizer/BioNTech
Argentina,2023-09-13,Sinopharm/Beijing
Argentina,2023-09-14,Moderna
Argentina,2023-09-14,Pfizer/BioNTech
Argentina,2023-09-15,Moderna
Argentina,2023-09-15,Pfizer/BioNTech
Argentina,2023-09-15,Sputnik Light
Argentina,2023-09-16,Moderna
Argentina,2023-09-16,Pfizer/BioNTech
Argentina,2023-09-17,Moderna
Argentina,2023-09-17,Pfizer/BioNTech
Argentina,2023-09-18,Moderna
Argentina,2023-09-18,Pfizer/BioNTech
Argentina,2023-09-19,CanSino
Argentina,2023-09-19,Moderna
Argentina,2023-09-19,Pfizer/BioNTech
Argentina,2023-09-20,CanSino
Argentina,2023-09-20,Moderna
Argentina,2023-09-20,Pfizer/BioNTech
Argentina,2023-09-21,Moderna
Argentina,2023-09-21,Pfizer/BioNTech
Argentina,2023-09-21,Sinopharm/Beijing
Argentina,2023-09-22,Moderna
Argentina,2023-09-22,Pfizer/BioNTech
Argentina,2023-09-22,Sinopharm/Beijing
Argentina,2023-09-23,Moderna
Argentina,2023-09-23,Pfizer/BioNTech
Argentina,2023-09-24,Moderna
Argentina,2023-09-24,Pfizer/BioNTech
Argentina,2023-09-25,Moderna
Argentina,2023-09-25,Pfizer/BioNTech
Argentina,2023-09-26,Moderna
Argentina,2023-09-26,Pfizer/BioNTech
Argentina,2023-09-27,Moderna
Argentina,2023-09-27,Pfizer/BioNTech
Argentina,2023-09-28,Moderna
Argentina,2023-09-28,Pfizer/BioNTech
Argentina,2023-09-29,Moderna
Argentina,2023-09-29,Pfizer/BioNTech
Argentina,2023-09-29,Sputnik Light
Argentina,2023-09-30,Moderna
Argentina,2023-09-30,Pfizer/BioNTech
Argentina,2023-10-01,Moderna
Argentina,2023-10-01,Pfizer/BioNTech
Argentina,2023-10-02,Moderna
Argentina,2023-10-02,Pfizer/BioNTech
Argentina,2023-10-03,Moderna
Argentina,2023-10-03,Pfizer/BioNTech
Argentina,2023-10-04,Moderna
Argentina,2023-10-04,Pfizer/BioNTech
Argentina,2023-10-05,Moderna
Argentina,2023-10-05,Pfizer/BioNTech
Argentina,2023-10-06,Moderna
Argentina,2023-10-06,Pfizer/BioNTech
Argentina,2023-10-07,Moderna
Argentina,2023-10-07,Pfizer/BioNTech
Argentina,2023-10-08,Moderna
Argentina,2023-10-08,Pfizer/BioNTech
Argentina,2023-10-09,Moderna
Argentina,2023-10-09,Pfizer/BioNTech
Argentina,2023-10-10,Moderna
Argentina,2023-10-10,Pfizer/BioNTech
Argentina,2023-10-11,Moderna
Argentina,2023-10-11,Pfizer/BioNTech
Argentina,2023-10-12,Moderna
Argentina,2023-10-12,Pfizer/BioNTech
Argentina,2023-10-13,Moderna
Argentina,2023-10-13,Pfizer/BioNTech
Argentina,2023-10-14,Moderna
Argentina,2023-10-14,Pfizer/BioNTech
Argentina,2023-10-15,Moderna
Argentina,2023-10-15,Pfizer/BioNTech
Argentina,2023-10-16,Moderna
Argentina,2023-10-16,Pfizer/BioNTech
Argentina,2023-10-17,Moderna
Argentina,2023-10-17,Pfizer/BioNTech
Argentina,2023-10-18,Moderna
Argentina,2023-10-18,Pfizer/BioNTech
Argentina,2023-10-19,Moderna
Argentina,2023-10-19,Pfizer/BioNTech
Argentina,2023-10-19,Sputnik V
Argentina,2023-10-20,Moderna
Argentina,2023-10-20,Pfizer/BioNTech
Argentina,2023-10-21,Moderna
Argentina,2023-10-21,Pfizer/BioNTech
Argentina,2023-10-22,Moderna
Argentina,2023-10-22,Pfizer/BioNTech
Argentina,2023-10-23,Moderna
Argentina,2023-10-23,Pfizer/BioNTech
Argentina,2023-10-24,Moderna
Argentina,2023-10-24,Pfizer/BioNTech
Argentina,2023-10-25,Moderna
Argentina,2023-10-25,Pfizer/BioNTech
Argentina,2023-10-26,Moderna
Argentina,2023-10-26,Pfizer/BioNTech
Argentina,2023-10-27,Moderna
Argentina,2023-10-27,Pfizer/BioNTech
Argentina,2023-10-28,Moderna
Argentina,2023-10-28,Pfizer/BioNTech
Argentina,2023-10-29,Moderna
Argentina,2023-10-30,Moderna
Argentina,2023-10-30,Pfizer/BioNTech
Argentina,2023-10-31,Moderna
Argentina,2023-10-31,Pfizer/BioNTech
Argentina,2023-11-01,Moderna
Argentina,2023-11-01,Pfizer/BioNTech
Argentina,2023-11-02,Moderna
Argentina,2023-11-02,Pfizer/BioNTech
Argentina,2023-11-03,Moderna
Argentina,2023-11-03,Pfizer/BioNTech
Argentina,2023-11-04,Moderna
Argentina,2023-11-04,Pfizer/BioNTech
Argentina,2023-11-05,Moderna
Argentina,2023-11-05,Pfizer/BioNTech
Argentina,2023-11-06,Moderna
Argentina,2023-11-06,Pfizer/BioNTech
Argentina,2023-11-07,Moderna
Argentina,2023-11-07,Pfizer/BioNTech
Argentina,2023-11-08,Moderna
Argentina,2023-11-08,Pfizer/BioNTech
Argentina,2023-11-09,Moderna
Argentina,2023-11-09,Pfizer/BioNTech
Argentina,2023-11-10,Moderna
Argentina,2023-11-10,Pfizer/BioNTech
Argentina,2023-11-11,Moderna
Argentina,2023-11-11,Pfizer/BioNTech
Argentina,2023-11-12,Moderna
Argentina,2023-11-12,Pfizer/BioNTech
Argentina,2023-11-13,Moderna
Argentina,2023-11-13,Pfizer/BioNTech
Argentina,2023-11-14,Moderna
Argentina,2023-11-14,Pfizer/BioNTech
Argentina,2023-11-15,Moderna
Argentina,2023-11-15,Pfizer/BioNTech
Argentina,2023-11-16,Moderna
Argentina,2023-11-16,Pfizer/BioNTech
Argentina,2023-11-17,Moderna
Argentina,2023-11-17,Pfizer/BioNTech
Argentina,2023-11-18,Moderna
Argentina,2023-11-18,Pfizer/BioNTech
Argentina,2023-11-19,Moderna
Argentina,2023-11-19,Pfizer/BioNTech
Argentina,2023-11-20,Moderna
Argentina,2023-11-20,Pfizer/BioNTech
Argentina,2023-11-21,Moderna
Argentina,2023-11-21,Pfizer/BioNTech
Argentina,2023-11-22,Moderna
Argentina,2023-11-22,Pfizer/BioNTech
Argentina,2023-11-23,Moderna
Argentina,2023-11-23,Pfizer/BioNTech
Argentina,2023-11-24,Moderna
Argentina,2023-11-24,Pfizer/BioNTech
Argentina,2023-11-25,Moderna
Argentina,2023-11-25,Pfizer/BioNTech
Argentina,2023-11-26,Moderna
Argentina,2023-11-27,Moderna
Argentina,2023-11-27,Pfizer/BioNTech
Argentina,2023-11-28,Moderna
Argentina,2023-11-28,Pfizer/BioNTech
Argentina,2023-11-29,Moderna
Argentina,2023-11-29,Pfizer/BioNTech
Argentina,2023-11-30,Moderna
Argentina,2023-11-30,Pfizer/BioNTech
Argentina,2023-12-01,Moderna
