location,date,vaccine
Argentina,2022-04-17,CanSino
Argentina,2022-04-17,Moderna
Argentina,2022-04-17,Oxford/AstraZeneca
Argentina,2022-04-17,Pfizer/BioNTech
Argentina,2022-04-17,Sinopharm/Beijing
Argentina,2022-04-17,Sputnik V
Argentina,2022-04-18,CanSino
Argentina,2022-04-18,Moderna
Argentina,2022-04-18,Oxford/AstraZeneca
Argentina,2022-04-18,Pfizer/BioNTech
Argentina,2022-04-18,Sinopharm/Beijing
Argentina,2022-04-18,Sputnik V
Argentina,2022-04-19,CanSino
Argentina,2022-04-19,Moderna
Argentina,2022-04-19,Oxford/AstraZeneca
Argentina,2022-04-19,Pfizer/BioNTech
Argentina,2022-04-19,Sinopharm/Beijing
Argentina,2022-04-19,Sputnik V
Argentina,2022-04-20,CanSino
Argentina,2022-04-20,Moderna
Argentina,2022-04-20,Oxford/AstraZeneca
Argentina,2022-04-20,Pfizer/BioNTech
Argentina,2022-04-20,Sinopharm/Beijing
Argentina,2022-04-20,Sputnik V
Argentina,2022-04-21,CanSino
Argentina,2022-04-21,Moderna
Argentina,2022-04-21,Oxford/AstraZeneca
Argentina,2022-04-21,Pfizer/BioNTech
Argentina,2022-04-21,Sinopharm/Beijing
Argentina,2022-04-21,Sputnik V
Argentina,2022-04-22,CanSino
Argentina,2022-04-22,Moderna
Argentina,2022-04-22,Oxford/AstraZeneca
Argentina,2022-04-22,Pfizer/BioNTech
Argentina,2022-04-22,Sinopharm/Beijing
Argentina,2022-04-22,Sputnik V
Argentina,2022-04-23,CanSino
Argentina,2022-04-23,Moderna
Argentina,2022-04-23,Oxford/AstraZeneca
Argentina,2022-04-23,Pfizer/BioNTech
Argentina,2022-04-23,Sinopharm/Beijing
Argentina,2022-04-23,Sputnik V
Argentina,2022-04-24,CanSino
Argentina,2022-04-24,Moderna
Argentina,2022-04-24,Oxford/AstraZeneca
Argentina,2022-04-24,Pfizer/BioNTech
Argentina,2022-04-24,Sinopharm/Beijing
Argentina,2022-04-24,Sputnik V
Argentina,2022-04-25,CanSino
Argentina,2022-04-25,Moderna
Argentina,2022-04-25,Oxford/AstraZeneca
Argentina,2022-04-25,Pfizer/BioNTech
Argentina,2022-04-25,Sinopharm/Beijing
Argentina,2022-04-25,Sputnik V
Argentina,2022-04-26,CanSino
Argentina,2022-04-26,Moderna
Argentina,2022-04-26,Oxford/AstraZeneca
Argentina,2022-04-26,Pfizer/BioNTech
Argentina,2022-04-26,Sinopharm/Beijing
Argentina,2022-04-26,Sputnik V
Argentina,2022-04-27,CanSino
Argentina,2022-04-27,Moderna
Argentina,2022-04-27,Oxford/AstraZeneca
Argentina,2022-04-27,Pfizer/BioNTech
Argentina,2022-04-27,Sinopharm/Beijing
Argentina,2022-04-27,Sputnik V
Argentina,2022-04-28,CanSino
Argentina,2022-04-28,Moderna
Argentina,2022-04-28,Oxford/AstraZeneca
Argentina,2022-04-28,Pfizer/BioNTech
Argentina,2022-04-28,Sinopharm/Beijing
Argentina,2022-04-28,Sputnik V
Argentina,2022-04-29,CanSino
Argentina,2022-04-29,Moderna
Argentina,2022-04-29,Oxford/AstraZeneca
Argentina,2022-04-29,Pfizer/BioNTech
Argentina,2022-04-29,Sinopharm/Beijing
Argentina,2022-04-29,Sputnik V
Argentina,2022-04-30,CanSino
Argentina,2022-04-30,Moderna
Argentina,2022-04-30,Oxford/AstraZeneca
Argentina,2022-04-30,Pfizer/BioNTech
Argentina,2022-04-30,Sinopharm/Beijing
Argentina,2022-04-30,Sputnik V
Argentina,2022-05-01,CanSino
Argentina,2022-05-01,Moderna
Argentina,2022-05-01,Oxford/AstraZeneca
Argentina,2022-05-01,Pfizer/BioNTech
Argentina,2022-05-01,Sinopharm/Beijing
Argentina,2022-05-01,Sputnik V
Argentina,2022-05-02,CanSino
Argentina,2022-05-02,Moderna
Argentina,2022-05-02,Oxford/AstraZeneca
Argentina,2022-05-02,Pfizer/BioNTech
Argentina,2022-05-02,Sinopharm/Beijing
Argentina,2022-05-02,Sputnik V
Argentina,2022-05-03,CanSino
Argentina,2022-05-03,Moderna
Argentina,2022-05-03,Oxford/AstraZeneca
Argentina,2022-05-03,Pfizer/BioNTech
Argentina,2022-05-03,Sinopharm/Beijing
Argentina,2022-05-03,Sputnik V
Argentina,2022-05-04,CanSino
Argentina,2022-05-04,Moderna
Argentina,2022-05-04,Oxford/AstraZeneca
Argentina,2022-05-04,Pfizer/BioNTech
Argentina,2022-05-04,Sinopharm/Beijing
Argentina,2022-05-04,Sputnik V
Argentina,2022-05-05,CanSino
Argentina,2022-05-05,Moderna
Argentina,2022-05-05,Oxford/AstraZeneca
Argentina,2022-05-05,Pfizer/BioNTech
Argentina,2022-05-05,Sinopharm/Beijing
Argentina,2022-05-05,Sputnik V
Argentina,2022-05-06,CanSino
Argentina,2022-05-06,Moderna
Argentina,2022-05-06,Oxford/AstraZeneca
Argentina,2022-05-06,Pfizer/BioNTech
Argentina,2022-05-06,Sinopharm/Beijing
Argentina,2022-05-06,Sputnik V
Argentina,2022-05-07,CanSino
Argentina,2022-05-07,Moderna
Argentina,2022-05-07,Oxford/AstraZeneca
Argentina,2022-05-07,Pfizer/BioNTech
Argentina,2022-05-07,Sinopharm/Beijing
Argentina,2022-05-07,Sputnik V
Argentina,2022-05-08,CanSino
Argentina,2022-05-08,Moderna
Argentina,2022-05-08,Oxford/AstraZeneca
Argentina,2022-05-08,Pfizer/BioNTech
Argentina,2022-05-08,Sinopharm/Beijing
Argentina,2022-05-08,Sputnik V
Argentina,2022-05-09,CanSino
Argentina,2022-05-09,Moderna
Argentina,2022-05-09,Oxford/AstraZeneca
Argentina,2022-05-09,Pfizer/BioNTech
Argentina,2022-05-09,Sinopharm/Beijing
Argentina,2022-05-09,Sputnik V
Argentina,2022-05-10,CanSino
Argentina,2022-05-10,Moderna
Argentina,2022-05-10,Oxford/AstraZeneca
Argentina,2022-05-10,Pfizer/BioNTech
Argentina,2022-05-10,Sinopharm/Beijing
Argentina,2022-05-10,Sputnik V
Argentina,2022-05-11,CanSino
Argentina,2022-05-11,Moderna
Argentina,2022-05-11,Oxford/AstraZeneca
Argentina,2022-05-11,Pfizer/BioNTech
Argentina,2022-05-11,Sinopharm/Beijing
Argentina,2022-05-11,Sputnik V
Argentina,2022-05-12,CanSino
Argentina,2022-05-12,Moderna
Argentina,2022-05-12,Oxford/AstraZeneca
Argentina,2022-05-12,Pfizer/BioNTech
Argentina,2022-05-12,Sinopharm/Beijing
Argentina,2022-05-12,Sputnik V
Argentina,2022-05-13,CanSino
Argentina,2022-05-13,Moderna
Argentina,2022-05-13,Oxford/AstraZeneca
Argentina,2022-05-13,Pfizer/BioNTech
Argentina,2022-05-13,Sinopharm/Beijing
Argentina,2022-05-13,Sputnik V
Argentina,2022-05-14,CanSino
Argentina,2022-05-14,Moderna
Argentina,2022-05-14,Oxford/AstraZeneca
Argentina,2022-05-14,Pfizer/BioNTech
Argentina,2022-05-14,Sinopharm/Beijing
Argentina,2022-05-14,Sputnik V
Argentina,2022-05-15,CanSino
Argentina,2022-05-15,Moderna
Argentina,2022-05-15,Oxford/AstraZeneca
Argentina,2022-05-15,Pfizer/BioNTech
Argentina,2022-05-15,Sinopharm/Beijing
Argentina,2022-05-15,Sputnik V
Argentina,2022-05-16,CanSino
Argentina,2022-05-16,Moderna
Argentina,2022-05-16,Oxford/AstraZeneca
Argentina,2022-05-16,Pfizer/BioNTech
Argentina,2022-05-16,Sinopharm/Beijing
Argentina,2022-05-16,Sputnik V
Argentina,2022-05-17,CanSino
Argentina,2022-05-17,Moderna
Argentina,2022-05-17,Oxford/AstraZeneca
Argentina,2022-05-17,Pfizer/BioNTech
Argentina,2022-05-17,Sinopharm/Beijing
Argentina,2022-05-17,Sputnik V
Argentina,2022-05-18,CanSino
Argentina,2022-05-18,Moderna
Argentina,2022-05-18,Oxford/AstraZeneca
Argentina,2022-05-18,Pfizer/BioNTech
Argentina,2022-05-18,Sinopharm/Beijing
Argentina,2022-05-18,Sputnik V
Argentina,2022-05-19,CanSino
Argentina,2022-05-19,Moderna
Argentina,2022-05-19,Oxford/AstraZeneca
Argentina,2022-05-19,Pfizer/BioNTech
Argentina,2022-05-19,Sinopharm/Beijing
Argentina,2022-05-19,Sputnik V
Argentina,2022-05-20,CanSino
Argentina,2022-05-20,Moderna
Argentina,2022-05-20,Oxford/AstraZeneca
Argentina,2022-05-20,Pfizer/BioNTech
Argentina,2022-05-20,Sinopharm/Beijing
Argentina,2022-05-20,Sputnik V
Argentina,2022-05-21,CanSino
Argentina,2022-05-21,Moderna
Argentina,2022-05-21,Oxford/AstraZeneca
Argentina,2022-05-21,Pfizer/BioNTech
Argentina,2022-05-21,Sinopharm/Beijing
Argentina,2022-05-21,Sputnik V
Argentina,2022-05-22,CanSino
Argentina,2022-05-22,Moderna
Argentina,2022-05-22,Oxford/AstraZeneca
Argentina,2022-05-22,Pfizer/BioNTech
Argentina,2022-05-22,Sinopharm/Beijing
Argentina,2022-05-22,Sputnik V
Argentina,2022-05-23,CanSino
Argentina,2022-05-23,Moderna
Argentina,2022-05-23,Oxford/AstraZeneca
Argentina,2022-05-23,Pfizer/BioNTech
Argentina,2022-05-23,Sinopharm/Beijing
Argentina,2022-05-23,Sputnik V
Argentina,2022-05-24,CanSino
Argentina,2022-05-24,Moderna
Argentina,2022-05-24,Oxford/AstraZeneca
Argentina,2022-05-24,Pfizer/BioNTech
Argentina,2022-05-24,Sinopharm/Beijing
Argentina,2022-05-24,Sputnik V
Argentina,2022-05-25,CanSino
Argentina,2022-05-25,Moderna
Argentina,2022-05-25,Oxford/AstraZeneca
Argentina,2022-05-25,Pfizer/BioNTech
Argentina,2022-05-25,Sinopharm/Beijing
Argentina,2022-05-25,Sputnik V
Argentina,2022-05-26,CanSino
Argentina,2022-05-26,Moderna
Argentina,2022-05-26,Oxford/AstraZeneca
Argentina,2022-05-26,Pfizer/BioNTech
Argentina,2022-05-26,Sinopharm/Beijing
Argentina,2022-05-26,Sputnik V
Argentina,2022-05-27,CanSino
Argentina,2022-05-27,Moderna
Argentina,2022-05-27,Oxford/AstraZeneca
Argentina,2022-05-27,Pfizer/BioNTech
Argentina,2022-05-27,Sinopharm/Beijing
Argentina,2022-05-27,Sputnik V
Argentina,2022-05-28,CanSino
Argentina,2022-05-28,Moderna
Argentina,2022-05-28,Oxford/AstraZeneca
Argentina,2022-05-28,Pfizer/BioNTech
Argentina,2022-05-28,Sinopharm/Beijing
Argentina,2022-05-28,Sputnik V
Argentina,2022-05-29,CanSino
Argentina,2022-05-29,Moderna
Argentina,2022-05-29,Oxford/AstraZeneca
Argentina,2022-05-29,Pfizer/BioNTech
Argentina,2022-05-29,Sinopharm/Beijing
Argentina,2022-05-29,Sputnik V
Argentina,2022-05-30,CanSino
Argentina,2022-05-30,Moderna
Argentina,2022-05-30,Oxford/AstraZeneca
Argentina,2022-05-30,Pfizer/BioNTech
Argentina,2022-05-30,Sinopharm/Beijing
Argentina,2022-05-30,Sputnik V
Argentina,2022-05-31,CanSino
Argentina,2022-05-31,Moderna
Argentina,2022-05-31,Oxford/AstraZeneca
Argentina,2022-05-31,Pfizer/BioNTech
Argentina,2022-05-31,Sinopharm/Beijing
Argentina,2022-05-31,Sputnik V
Argentina,2022-06-01,CanSino
Argentina,2022-06-01,Moderna
Argentina,2022-06-01,Oxford/AstraZeneca
Argentina,2022-06-01,Pfizer/BioNTech
Argentina,2022-06-01,Sinopharm/Beijing
Argentina,2022-06-01,Sputnik V
Argentina,2022-06-02,CanSino
Argentina,2022-06-02,Moderna
Argentina,2022-06-02,Oxford/AstraZeneca
Argentina,2022-06-02,Pfizer/BioNTech
Argentina,2022-06-02,Sinopharm/Beijing
Argentina,2022-06-02,Sputnik V
Argentina,2022-06-03,CanSino
Argentina,2022-06-03,Moderna
Argentina,2022-06-03,Oxford/AstraZeneca
Argentina,2022-06-03,Pfizer/BioNTech
Argentina,2022-06-03,Sinopharm/Beijing
Argentina,2022-06-03,Sputnik V
Argentina,2022-06-04,CanSino
Argentina,2022-06-04,Moderna
Argentina,2022-06-04,Oxford/AstraZeneca
Argentina,2022-06-04,Pfizer/BioNTech
Argentina,2022-06-04,Sinopharm/Beijing
Argentina,2022-06-04,Sputnik V
Argentina,2022-06-05,CanSino
Argentina,2022-06-05,Moderna
Argentina,2022-06-05,Oxford/AstraZeneca
Argentina,2022-06-05,Pfizer/BioNTech
Argentina,2022-06-05,Sinopharm/Beijing
Argentina,2022-06-05,Sputnik V
Argentina,2022-06-06,CanSino
Argentina,2022-06-06,Moderna
Argentina,2022-06-06,Oxford/AstraZeneca
Argentina,2022-06-06,Pfizer/BioNTech
Argentina,2022-06-06,Sinopharm/Beijing
Argentina,2022-06-06,Sputnik V
Argentina,2022-06-07,CanSino
Argentina,2022-06-07,Moderna
Argentina,2022-06-07,Oxford/AstraZeneca
Argentina,2022-06-07,Pfizer/BioNTech
Argentina,2022-06-07,Sinopharm/Beijing
Argentina,2022-06-07,Sputnik V
Argentina,2022-06-08,CanSino
Argentina,2022-06-08,Moderna
Argentina,2022-06-08,Oxford/AstraZeneca
Argentina,2022-06-08,Pfizer/BioNTech
Argentina,2022-06-08,Sinopharm/Beijing
Argentina,2022-06-08,Sputnik V
Argentina,2022-06-09,CanSino
Argentina,2022-06-09,Moderna
Argentina,2022-06-09,Oxford/AstraZeneca
Argentina,2022-06-09,Pfizer/BioNTech
Argentina,2022-06-09,Sinopharm/Beijing
Argentina,2022-06-09,Sputnik V
Argentina,2022-06-10,CanSino
Argentina,2022-06-10,Moderna
Argentina,2022-06-10,Oxford/AstraZeneca
Argentina,2022-06-10,Pfizer/BioNTech
Argentina,2022-06-10,Sinopharm/Beijing
Argentina,2022-06-10,Sputnik V
Argentina,2022-06-11,CanSino
Argentina,2022-06-11,Moderna
Argentina,2022-06-11,Oxford/AstraZeneca
Argentina,2022-06-11,Pfizer/BioNTech
Argentina,2022-06-11,Sinopharm/Beijing
Argentina,2022-06-11,Sputnik V
Argentina,2022-06-12,CanSino
Argentina,2022-06-12,Moderna
Argentina,2022-06-12,Oxford/AstraZeneca
Argentina,2022-06-12,Pfizer/BioNTech
Argentina,2022-06-12,Sinopharm/Beijing
Argentina,2022-06-12,Sputnik V
Argentina,2022-06-13,CanSino
Argentina,2022-06-13,Moderna
Argentina,2022-06-13,Oxford/AstraZeneca
Argentina,2022-06-13,Pfizer/BioNTech
Argentina,2022-06-13,Sinopharm/Beijing
Argentina,2022-06-13,Sputnik V
Argentina,2022-06-14,CanSino
Argentina,2022-06-14,Moderna
Argentina,2022-06-14,Oxford/AstraZeneca
Argentina,2022-06-14,Pfizer/BioNTech
Argentina,2022-06-14,Sinopharm/Beijing
Argentina,2022-06-14,Sputnik V
Argentina,2022-06-15,CanSino
Argentina,2022-06-15,Moderna
Argentina,2022-06-15,Oxford/AstraZeneca
Argentina,2022-06-15,Pfizer/BioNTech
Argentina,2022-06-15,Sinopharm/Beijing
Argentina,2022-06-15,Sputnik V
Argentina,2022-06-16,CanSino
Argentina,2022-06-16,Moderna
Argentina,2022-06-16,Oxford/AstraZeneca
Argentina,2022-06-16,Pfizer/BioNTech
Argentina,2022-06-16,Sinopharm/Beijing
Argentina,2022-06-16,Sputnik V
Argentina,2022-06-17,CanSino
Argentina,2022-06-17,Moderna
Argentina,2022-06-17,Oxford/AstraZeneca
Argentina,2022-06-17,Pfizer/BioNTech
Argentina,2022-06-17,Sinopharm/Beijing
Argentina,2022-06-17,Sputnik V
Argentina,2022-06-18,CanSino
Argentina,2022-06-18,Moderna
Argentina,2022-06-18,Oxford/AstraZeneca
Argentina,2022-06-18,Pfizer/BioNTech
Argentina,2022-06-18,Sinopharm/Beijing
Argentina,2022-06-18,Sputnik V
Argentina,2022-06-19,CanSino
Argentina,2022-06-19,Moderna
Argentina,2022-06-19,Oxford/AstraZeneca
Argentina,2022-06-19,Pfizer/BioNTech
Argentina,2022-06-19,Sinopharm/Beijing
Argentina,2022-06-19,Sputnik V
Argentina,2022-06-20,CanSino
Argentina,2022-06-20,Moderna
Argentina,2022-06-20,Oxford/AstraZeneca
Argentina,2022-06-20,Pfizer/BioNTech
Argentina,2022-06-20,Sinopharm/Beijing
Argentina,2022-06-20,Sputnik V
Argentina,2022-06-21,CanSino
Argentina,2022-06-21,Moderna
Argentina,2022-06-21,Oxford/AstraZeneca
Argentina,2022-06-21,Pfizer/BioNTech
Argentina,2022-06-21,Sinopharm/Beijing
Argentina,2022-06-21,Sputnik V
Argentina,2022-06-22,CanSino
Argentina,2022-06-22,Moderna
Argentina,2022-06-22,Oxford/AstraZeneca
Argentina,2022-06-22,Pfizer/BioNTech
Argentina,2022-06-22,Sinopharm/Beijing
Argentina,2022-06-22,Sputnik V
Argentina,2022-06-23,CanSino
Argentina,2022-06-23,Moderna
Argentina,2022-06-23,Oxford/AstraZeneca
Argentina,2022-06-23,Pfizer/BioNTech
Argentina,2022-06-23,Sinopharm/Beijing
Argentina,2022-06-23,Sputnik V
Argentina,2022-06-24,CanSino
Argentina,2022-06-24,Moderna
Argentina,2022-06-24,Oxford/AstraZeneca
Argentina,2022-06-24,Pfizer/BioNTech
Argentina,2022-06-24,Sinopharm/Beijing
Argentina,2022-06-24,Sputnik V
Argentina,2022-06-25,CanSino
Argentina,2022-06-25,Moderna
Argentina,2022-06-25,Oxford/AstraZeneca
Argentina,2022-06-25,Pfizer/BioNTech
Argentina,2022-06-25,Sinopharm/Beijing
Argentina,2022-06-25,Sputnik V
Argentina,2022-06-26,CanSino
Argentina,2022-06-26,Moderna
Argentina,2022-06-26,Oxford/AstraZeneca
Argentina,2022-06-26,Pfizer/BioNTech
Argentina,2022-06-26,Sinopharm/Beijing
Argentina,2022-06-26,Sputnik V
Argentina,2022-06-27,CanSino
Argentina,2022-06-27,Moderna
Argentina,2022-06-27,Oxford/AstraZeneca
Argentina,2022-06-27,Pfizer/BioNTech
Argentina,2022-06-27,Sinopharm/Beijing
Argentina,2022-06-27,Sputnik V
Argentina,2022-06-28,CanSino
Argentina,2022-06-28,Moderna
Argentina,2022-06-28,Oxford/AstraZeneca
Argentina,2022-06-28,Pfizer/BioNTech
Argentina,2022-06-28,Sinopharm/Beijing
Argentina,2022-06-28,Sputnik V
Argentina,2022-06-29,CanSino
Argentina,2022-06-29,Moderna
Argentina,2022-06-29,Oxford/AstraZeneca
Argentina,2022-06-29,Pfizer/BioNTech
Argentina,2022-06-29,Sinopharm/Beijing
Argentina,2022-06-29,Sputnik V
Argentina,2022-06-30,CanSino
Argentina,2022-06-30,Moderna
Argentina,2022-06-30,Oxford/AstraZeneca
Argentina,2022-06-30,Pfizer/BioNTech
Argentina,2022-06-30,Sinopharm/Beijing
Argentina,2022-06-30,Sputnik V
Argentina,2022-07-01,CanSino
Argentina,2022-07-01,Moderna
Argentina,2022-07-01,Oxford/AstraZeneca
Argentina,2022-07-01,Pfizer/BioNTech
Argentina,2022-07-01,Sinopharm/Beijing
Argentina,2022-07-01,Sputnik V
Argentina,2022-07-02,CanSino
Argentina,2022-07-02,Moderna
Argentina,2022-07-02,Oxford/AstraZeneca
Argentina,2022-07-02,Pfizer/BioNTech
Argentina,2022-07-02,Sinopharm/Beijing
Argentina,2022-07-02,Sputnik V
Argentina,2022-07-03,CanSino
Argentina,2022-07-03,Moderna
Argentina,2022-07-03,Oxford/AstraZeneca
Argentina,2022-07-03,Pfizer/BioNTech
Argentina,2022-07-03,Sinopharm/Beijing
Argentina,2022-07-03,Sputnik V
Argentina,2022-07-04,CanSino
Argentina,2022-07-04,Moderna
Argentina,2022-07-04,Oxford/AstraZeneca
Argentina,2022-07-04,Pfizer/BioNTech
Argentina,2022-07-04,Sinopharm/Beijing
Argentina,2022-07-04,Sputnik V
Argentina,2022-07-05,CanSino
Argentina,2022-07-05,Moderna
Argentina,2022-07-05,Oxford/AstraZeneca
Argentina,2022-07-05,Pfizer/BioNTech
Argentina,2022-07-05,Sinopharm/Beijing
Argentina,2022-07-05,Sputnik V
Argentina,2022-07-06,CanSino
Argentina,2022-07-06,Moderna
Argentina,2022-07-06,Oxford/AstraZeneca
Argentina,2022-07-06,Pfizer/BioNTech
Argentina,2022-07-06,Sinopharm/Beijing
Argentina,2022-07-06,Sputnik V
Argentina,2022-07-07,CanSino
Argentina,2022-07-07,Moderna
Argentina,2022-07-07,Oxford/AstraZeneca
Argentina,2022-07-07,Pfizer/BioNTech
Argentina,2022-07-07,Sinopharm/Beijing
Argentina,2022-07-07,Sputnik V
Argentina,2022-07-08,CanSino
Argentina,2022-07-08,Moderna
Argentina,2022-07-08,Oxford/AstraZeneca
Argentina,2022-07-08,Pfizer/BioNTech
Argentina,2022-07-08,Sinopharm/Beijing
Argentina,2022-07-08,Sputnik V
Argentina,2022-07-09,CanSino
Argentina,2022-07-09,Moderna
Argentina,2022-07-09,Oxford/AstraZeneca
Argentina,2022-07-09,Pfizer/BioNTech
Argentina,2022-07-09,Sinopharm/Beijing
Argentina,2022-07-09,Sputnik V
Argentina,2022-07-10,CanSino
Argentina,2022-07-10,Moderna
Argentina,2022-07-10,Oxford/AstraZeneca
Argentina,2022-07-10,Pfizer/BioNTech
Argentina,2022-07-10,Sinopharm/Beijing
Argentina,2022-07-10,Sputnik V
Argentina,2022-07-11,CanSino
Argentina,2022-07-11,Moderna
Argentina,2022-07-11,Oxford/AstraZeneca
Argentina,2022-07-11,Pfizer/BioNTech
Argentina,2022-07-11,Sinopharm/Beijing
Argentina,2022-07-11,Sputnik V
Argentina,2022-07-12,CanSino
Argentina,2022-07-12,Moderna
Argentina,2022-07-12,Oxford/AstraZeneca
Argentina,2022-07-12,Pfizer/BioNTech
Argentina,2022-07-12,Sinopharm/Beijing
Argentina,2022-07-12,Sputnik V
Argentina,2022-07-13,CanSino
Argentina,2022-07-13,Moderna
Argentina,2022-07-13,Oxford/AstraZeneca
Argentina,2022-07-13,Pfizer/BioNTech
Argentina,2022-07-13,Sinopharm/Beijing
Argentina,2022-07-13,Sputnik V
Argentina,2022-07-14,CanSino
Argentina,2022-07-14,Moderna
Argentina,2022-07-14,Oxford/AstraZeneca
Argentina,2022-07-14,Pfizer/BioNTech
Argentina,2022-07-14,Sinopharm/Beijing
Argentina,2022-07-14,Sputnik V
Argentina,2022-07-15,CanSino
Argentina,2022-07-15,Moderna
Argentina,2022-07-15,Oxford/AstraZeneca
Argentina,2022-07-15,Pfizer/BioNTech
Argentina,2022-07-15,Sinopharm/Beijing
Argentina,2022-07-15,Sputnik V
Argentina,2022-07-16,CanSino
Argentina,2022-07-16,Moderna
Argentina,2022-07-16,Oxford/AstraZeneca
Argentina,2022-07-16,Pfizer/BioNTech
Argentina,2022-07-16,Sinopharm/Beijing
Argentina,2022-07-16,Sputnik V
Argentina,2022-07-17,CanSino
Argentina,2022-07-17,Moderna
Argentina,2022-07-17,Oxford/AstraZeneca
Argentina,2022-07-17,Pfizer/BioNTech
Argentina,2022-07-17,Sinopharm/Beijing
Argentina,2022-07-17,Sputnik V
Argentina,2022-07-18,CanSino
Argentina,2022-07-18,Moderna
Argentina,2022-07-18,Oxford/AstraZeneca
Argentina,2022-07-18,Pfizer/BioNTech
Argentina,2022-07-18,Sinopharm/Beijing
Argentina,2022-07-18,Sputnik V
Argentina,2022-07-19,CanSino
Argentina,2022-07-19,Moderna
Argentina,2022-07-19,Oxford/AstraZeneca
Argentina,2022-07-19,Pfizer/BioNTech
Argentina,2022-07-19,Sinopharm/Beijing
Argentina,2022-07-19,Sputnik V
Argentina,2022-07-20,CanSino
Argentina,2022-07-20,Moderna
Argentina,2022-07-20,Oxford/AstraZeneca
Argentina,2022-07-20,Pfizer/BioNTech
Argentina,2022-07-20,Sinopharm/Beijing
Argentina,2022-07-20,Sputnik V
Argentina,2022-07-21,CanSino
Argentina,2022-07-21,Moderna
Argentina,2022-07-21,Oxford/AstraZeneca
Argentina,2022-07-21,Pfizer/BioNTech
Argentina,2022-07-21,Sinopharm/Beijing
Argentina,2022-07-21,Sputnik V
Argentina,2022-07-22,CanSino
Argentina,2022-07-22,Moderna
Argentina,2022-07-22,Oxford/AstraZeneca
Argentina,2022-07-22,Pfizer/BioNTech
Argentina,2022-07-22,Sinopharm/Beijing
Argentina,2022-07-22,Sputnik V
Argentina,2022-07-23,CanSino
Argentina,2022-07-23,Moderna
Argentina,2022-07-23,Oxford/AstraZeneca
Argentina,2022-07-23,Pfizer/BioNTech
Argentina,2022-07-23,Sinopharm/Beijing
Argentina,2022-07-23,Sputnik V
Argentina,2022-07-24,CanSino
Argentina,2022-07-24,Moderna
Argentina,2022-07-24,Oxford/AstraZeneca
Argentina,2022-07-24,Pfizer/BioNTech
Argentina,2022-07-24,Sinopharm/Beijing
Argentina,2022-07-24,Sputnik V
Argentina,2022-07-25,CanSino
Argentina,2022-07-25,Moderna
Argentina,2022-07-25,Oxford/AstraZeneca
Argentina,2022-07-25,Pfizer/BioNTech
Argentina,2022-07-25,Sinopharm/Beijing
Argentina,2022-07-25,Sputnik V
Argentina,2022-07-26,CanSino
Argentina,2022-07-26,Moderna
Argentina,2022-07-26,Oxford/AstraZeneca
Argentina,2022-07-26,Pfizer/BioNTech
Argentina,2022-07-26,Sinopharm/Beijing
Argentina,2022-07-26,Sputnik V
Argentina,2022-07-27,CanSino
Argentina,2022-07-27,Moderna
Argentina,2022-07-27,Oxford/AstraZeneca
Argentina,2022-07-27,Pfizer/BioNTech
Argentina,2022-07-27,Sinopharm/Beijing
Argentina,2022-07-27,Sputnik V
Argentina,2022-07-28,CanSino
Argentina,2022-07-28,Moderna
Argentina,2022-07-28,Oxford/AstraZeneca
Argentina,2022-07-28,Pfizer/BioNTech
Argentina,2022-07-28,Sinopharm/Beijing
Argentina,2022-07-28,Sputnik V
Argentina,2022-07-29,CanSino
Argentina,2022-07-29,Moderna
Argentina,2022-07-29,Oxford/AstraZeneca
Argentina,2022-07-29,Pfizer/BioNTech
Argentina,2022-07-29,Sinopharm/Beijing
Argentina,2022-07-29,Sputnik V
Argentina,2022-07-30,CanSino
Argentina,2022-07-30,Moderna
Argentina,2022-07-30,Oxford/AstraZeneca
Argentina,2022-07-30,Pfizer/BioNTech
Argentina,2022-07-30,Sinopharm/Beijing
Argentina,2022-07-30,Sputnik V
Argentina,2022-07-31,CanSino
Argentina,2022-07-31,Moderna
Argentina,2022-07-31,Oxford/AstraZeneca
Argentina,2022-07-31,Pfizer/BioNTech
Argentina,2022-07-31,Sinopharm/Beijing
Argentina,2022-07-31,Sputnik V
Argentina,2022-08-01,CanSino
Argentina,2022-08-01,Moderna
Argentina,2022-08-01,Oxford/AstraZeneca
Argentina,2022-08-01,Pfizer/BioNTech
Argentina,2022-08-01,Sinopharm/Beijing
Argentina,2022-08-01,Sputnik V
Argentina,2022-08-02,CanSino
Argentina,2022-08-02,Moderna
Argentina,2022-08-02,Oxford/AstraZeneca
Argentina,2022-08-02,Pfizer/BioNTech
Argentina,2022-08-02,Sinopharm/Beijing
Argentina,2022-08-02,Sputnik V
Argentina,2022-08-03,CanSino
Argentina,2022-08-03,Moderna
Argentina,2022-08-03,Oxford/AstraZeneca
Argentina,2022-08-03,Pfizer/BioNTech
